budget,homepage,id,popularity,revenue,runtime,video,vote_average,vote_count,is_image,is_tagline,collection_id,companies_num,languages_num,rating,genre_num,actors_num,top_actors,actor_rating,female_actors_per,crew_size,authors,author_rating,directors,director_rating,screenplay,screenplay_rating,producers,producer_rating,crew_per_actor,month,year,genre_Fantasy,genre_Action,genre_Adventure,genre_Comedy,genre_Horror,genre_Documentary,genre_Mystery,genre_Thriller,genre_Science Fiction,genre_Drama,genre_Romance,genre_Crime,genre_War,genre_History,genre_Music,genre_Family,genre_Animation,genre_Western,genre_TV Movie,season_released_spring,season_released_summer,season_released_sutumn,season_released_winter,companies_avg_rev,actor_Nicolas Cage,actor_Arnold Schwarzenegger,actor_Robert De Niro,actor_Clint Eastwood,actor_Denzel Washington,actor_Tom Hanks,actor_Johnny Depp,actor_Tom Cruise,actor_Bruce Willis,actor_Sylvester Stallone,actor_Matt Damon,actor_Keanu Reeves,actor_Liam Neeson,actor_Dennis Quaid,actor_Shah Rukh Khan,actor_Antonio Banderas,actor_Adam Sandler,actor_Eddie Murphy,actor_Ethan Hawke,actor_Leonardo DiCaprio,actor_Harrison Ford,actor_Mel Gibson,actor_John Travolta,actor_Jackie Chan,actor_John Cusack,actor_George Clooney,actor_Kevin Costner,actor_Morgan Freeman,actor_Robin Williams,actor_Meryl Streep,author_William Shakespeare,author_Jim Thomas,author_Michael Crichton,author_Tsui Hark,author_Luc Besson,author_Hans Christian Andersen,author_Scott Frank,author_Pedro Almodóvar,author_L. Frank Baum,author_J. F. Lawton,author_Amy Heckerling,author_John Ridley,author_Emmanuèle Bernheim,author_Bill Bryson,author_John Boorman,author_Tatsuo Yoshida,author_Woody Allen,author_Mike White,author_Phil Sears,author_Winston Graham,author_Scott Silver,author_Armistead Maupin,author_Steve Lopez,author_Terence Winter,author_Thomas Rose,author_Godfrey Reggio,author_Sylvia Nasar,author_Todd McFarlane,author_Darren Aronofsky,author_Milan Trenc,director_Clint Eastwood,director_Ridley Scott,director_Steven Spielberg,director_Alfred Hitchcock,director_Robert Rodriguez,director_Woody Allen,director_Ron Howard,director_Richard Donner,director_Sidney Lumet,director_Steven Soderbergh,director_Robert Zemeckis,director_Wes Craven,director_Oliver Stone,director_Blake Edwards,director_Rob Reiner,director_Renny Harlin,director_Tim Burton,director_Garry Marshall,director_Joel Schumacher,director_John Carpenter,director_Martin Scorsese,director_Phillip Noyce,director_Gus Van Sant,director_Walter Hill,director_Lasse Hallström,director_Quentin Tarantino,director_Sam Raimi,director_Richard Linklater,director_Joel Coen,director_Spike Lee,screenplay_Luc Besson,screenplay_Oliver Stone,screenplay_Akiva Goldsman,screenplay_John Hughes,screenplay_Richard Maibaum,screenplay_Sylvester Stallone,screenplay_John Logan,screenplay_Brian Helgeland,screenplay_William Goldman,screenplay_Quentin Tarantino,screenplay_Eric Roth,screenplay_David Koepp,screenplay_George A. Romero,screenplay_Ted Elliott,screenplay_Pedro Almodóvar,screenplay_Lowell Ganz,screenplay_William Nicholson,screenplay_Richard LaGravenese,screenplay_David Mamet,screenplay_Ronald Bass,screenplay_Ernest Lehman,screenplay_Larry Ferguson,screenplay_Billy Wilder,screenplay_Peter Jackson,screenplay_Billy Ray,screenplay_Steven E. de Souza,screenplay_Blake Edwards,screenplay_Matthew Robbins,screenplay_Steven Zaillian,screenplay_Joel Coen,producer_Tim Bevan,producer_Brian Grazer,producer_Joel Silver,producer_Scott Rudin,producer_Arnon Milchan,producer_Clint Eastwood,producer_Jerry Bruckheimer,producer_Tom Rosenberg,producer_Steve Golin,producer_John Davis,producer_Luc Besson,producer_Neal H. Moritz,producer_Steven Spielberg,producer_Charles Roven,producer_Michael Bay,producer_Robert Rodriguez,producer_Menahem Golan,producer_Ridley Scott,producer_Roger Birnbaum,producer_Alfred Hitchcock,producer_Lawrence Bender,producer_Richard D. Zanuck,producer_Anthony Bregman,producer_Albert R. Broccoli,producer_Lawrence Gordon,producer_Mark Johnson,producer_Ivan Reitman,producer_Gale Anne Hurd,producer_Wyck Godfrey,producer_Walter F. Parkes
1,0,346681,9.38,653951,94.0,0,5.8,214,1,1,0,1,1,5.8,1,44,Woody Harrelson,7.859999999999999,0.2272727272727273,31,,0.0,Craig Johnson,8.1,Daniel Clowes,0.0,Mary Jane Skalski,7.43,0.7045454545454546,3,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,653951.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,79583,2.595,152,102.0,0,7.0,4,1,1,0,1,1,7.9,1,24,,0.0,0.4166666666666667,3,,0.0,Dori Berinstein,7.580000000000001,,0.0,,0.0,0.125,4,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,112200,7.933,1065881,112.0,0,5.8,340,1,1,0,2,1,6.4,2,33,Mark Ruffalo,8.09,0.2727272727272727,22,,0.0,Stuart Blumberg,0.0,Matt Winston,7.82,Leslie Urdang,7.290000000000001,0.6666666666666666,9,2013,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8840490.041666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42000000,1,49527,13.315,46221189,102.0,0,6.4,1640,1,1,0,2,1,6.6,3,56,Sam Worthington,7.05,0.23214285714285715,27,,0.0,Asger Leth,0.0,Pablo F. Fenjves,0.0,Lorenzo Di Bonaventura,0.0,0.4821428571428572,1,2012,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-3703036.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,0,13938,9.641,25754284,108.0,0,6.5,131,1,1,0,3,1,6.9,3,13,Taimak,5.42,0.2307692307692308,16,Louis Venosta,0.0,Michael Schultz,6.8,,0.0,Rupert Hitzig,6.21,1.2307692307692308,3,1985,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11777832.453623189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,0,393,22.362,152159461,136.0,0,7.8,8797,1,1,1,3,4,8.0,3,29,Uma Thurman,7.94,0.3103448275862069,172,,0.0,Quentin Tarantino,8.35,Quentin Tarantino,8.35,Lawrence Bender,8.23,5.931034482758621,4,2004,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,95797018.15833335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,7281,4.905,13,85.0,0,6.5,113,1,1,1,0,1,6.1,2,11,Oliver Kalkofe,5.49,0.18181818181818185,4,,0.0,Tobi Baumann,6.000000000000001,Oliver Kalkofe,5.49,,0.0,0.3636363636363637,5,2004,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000000,0,11439,9.238999999999999,60222298,128.0,0,6.8,1283,1,1,0,4,1,7.2,2,48,Ewan McGregor,7.959999999999999,0.2708333333333333,32,,0.0,Roman Polanski,8.0,Roman Polanski,8.0,Roman Polanski,8.0,0.6666666666666666,2,2010,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3289657.7451603143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,0,27,11.917,1574623,66.0,0,5.1,207,1,1,0,1,1,4.8,3,12,Kieran O'Brien,6.709999999999999,0.08333333333333333,9,Michael Winterbottom,7.280000000000001,Michael Winterbottom,7.280000000000001,,0.0,Michael Winterbottom,7.280000000000001,0.75,7,2004,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,16093553.285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,10074,10.041,14334401,88.0,0,6.4,537,1,1,0,1,1,6.7,2,24,Andy Samberg,7.17,0.20833333333333331,21,Pam Brady,0.0,Akiva Schaffer,6.9700000000000015,,0.0,John Goldwyn,6.210000000000001,0.875,8,2007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1730298.536121673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,1,535544,15.795,157829576,122.0,0,7.1,440,1,1,0,3,1,7.4,2,33,,0.0,0.4848484848484849,18,,0.0,Michael Engler,6.95,Julian Fellowes,7.33,Julian Fellowes,7.33,0.5454545454545454,9,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,25981834.785714284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38000000,0,9488,9.735,119723358,100.0,0,5.5,1310,1,1,1,1,1,5.1,4,28,Antonio Banderas,7.55,0.17857142857142858,64,,0.0,Robert Rodriguez,8.190000000000001,Robert Rodriguez,8.190000000000001,Robert Rodriguez,8.190000000000001,2.2857142857142856,8,2002,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-35400419.512195125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,19361,4.562,161410,86.0,0,6.0,17,0,1,0,4,2,5.7,3,23,Meg Tilly,6.51,0.3043478260869565,9,,0.0,Rory Kelly,0.0,,0.0,Roger Hedden,6.25,0.39130434782608703,1,1994,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5729098.446428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40000000,1,300668,20.767,43070915,115.0,0,6.3,5287,1,1,0,4,1,6.9,2,24,Natalie Portman,8.05,0.4166666666666667,112,,0.0,Alex Garland,6.99,Alex Garland,6.99,Andrew Macdonald,7.419999999999999,4.666666666666667,2,2018,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37339322.67986375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,12537,7.841,2689068,124.0,0,6.6,99,1,1,0,1,1,7.0,2,35,Meryl Streep,7.75,0.2571428571428571,8,,0.0,Karel Reisz,7.24,Harold Pinter,7.17,Leon Clore,6.422222222222223,0.22857142857142854,8,1981,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2689068.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8700000,1,41211,5.98,47355187,105.0,0,6.6,857,1,1,0,7,6,6.7,2,30,Romain Duris,7.1800000000000015,0.6,19,,0.0,Pascal Chaumeil,6.85,,0.0,Nicolas Duval-Adassovsky,0.0,0.6333333333333333,3,2010,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,79122685.82857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,0,9620,11.894,95427515,119.0,0,6.1,1057,1,1,0,6,1,6.3,5,46,Ben Affleck,7.999999999999998,0.3043478260869565,167,,0.0,John Woo,7.67,Dean Georgaris,0.0,John Davis,7.19,3.6304347826086962,12,2003,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38011527.5993038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202007,0,17058,9.065,2948386,103.0,0,7.7,147,1,1,0,2,1,7.8,1,58,Edward G. Robinson,7.660000000000001,0.13793103448275862,19,,0.0,Fritz Lang,8.01,Dudley Nichols,7.539999999999999,Fritz Lang,8.01,0.3275862068965517,12,1945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2948386.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,250658,7.537000000000001,48911,105.0,0,8.0,268,1,1,0,4,1,8.0,2,5,Aaron Swartz,6.38,0.0,22,,0.0,Brian Knappenberger,7.339999999999999,,0.0,Brian Knappenberger,7.339999999999999,4.4,6,2014,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14280183.227272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,0,2642,9.274,93354918,101.0,0,6.3,1139,1,1,0,4,1,6.1,2,26,Sandra Bullock,7.51,0.4230769230769231,7,,0.0,Marc Lawrence,7.57,Marc Lawrence,7.57,Sandra Bullock,7.51,0.2692307692307692,12,2002,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,45082576.13859649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,551332,19.889,232638,125.0,0,7.6,1267,1,1,0,1,7,7.6,3,12,Jonathan Pryce,7.81,0.08333333333333333,14,,0.0,Fernando Meirelles,7.969999999999999,Anthony McCarten,0.0,Tracey Seaward,7.280000000000001,1.1666666666666667,11,2019,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,232638.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,1,4629,8.088,46474,105.0,0,6.2,137,1,1,0,2,1,6.5,2,11,Daniel Radcliffe,7.74,0.2727272727272727,9,,0.0,Rod Hardy,0.0,,0.0,Jay Sanders,0.0,0.8181818181818182,9,2007,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-4891286.216666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658000,0,18573,8.131,23800000,90.0,0,6.9,152,1,1,0,2,1,7.1,2,13,Vincent Price,7.709999999999999,0.3076923076923077,12,,0.0,André De Toth,7.68,Crane Wilbur,7.0600000000000005,Bryan Foy,7.1099999999999985,0.9230769230769232,4,1953,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13407546.545058139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,49872,7.3020000000000005,100477,89.0,0,5.4,23,0,1,0,3,2,4.2,3,11,Howie Mandel,7.01,0.4545454545454545,1,,0.0,Gary J. Tunnicliffe,7.35,,0.0,,0.0,0.09090909090909093,10,2002,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,600822.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
